# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events
4.849000e-01 2.285000e-02 1.421787e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.012599e+19 6.195348e-24
7.330000e-02 1.194000e-01 1.015201e+00 2.222998e-05 3.143794e-05 1.000000e-02 2.222998e-05 9.820195e+00 1.860824e-02 5.016842e+02
8.751000e-01 5.878000e-02 3.099535e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.391074e+17 1.350603e-23
6.141000e-01 5.541000e-01 1.820371e-13 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 1.419124e+12 7.932149e-18
1.675000e-01 2.424000e-01 2.778483e-02 1.058082e-04 1.496354e-04 1.000000e-02 1.058082e-04 1.755827e+01 6.534834e-04 3.110615e+02
1.885000e-01 3.665000e-02 2.091565e-04 1.586569e-03 2.243744e-03 1.000000e-02 1.586567e-03 1.161648e+01 3.677806e+05 5.264886e+02
2.251000e-02 1.805000e-02 6.109327e-02 8.638353e-05 1.221648e-04 1.000000e-02 8.638353e-05 1.429390e+01 5.207970e+05 4.558849e+02
1.323000e-01 2.728000e-01 7.167450e-02 8.552186e-05 1.209462e-04 1.000000e-02 8.552186e-05 9.563859e+00 2.720011e-04 5.242265e+02
2.251000e-02 2.728000e-01 3.025352e+00 1.162024e-05 1.643351e-05 1.000000e-02 1.162024e-05 1.302005e+01 3.669987e-04 4.085135e+02
7.330000e-02 1.343000e-01 9.973297e-01 2.352811e-05 3.327377e-05 1.000000e-02 2.352811e-05 8.472177e+00 1.010761e-02 5.520936e+02
3.609000e-02 1.604000e-02 8.589576e-03 2.900986e-04 4.102614e-04 1.000000e-02 2.900986e-04 1.107973e+01 8.262312e+05 7.228749e+02
1.323000e-01 1.604000e-02 4.435156e-05 2.417630e-03 3.419036e-03 1.000000e-02 2.417623e-03 1.947500e+01 2.445019e+06 2.592320e+02
1.403000e+00 1.000000e-02 5.172864e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.970485e+30 5.174284e-45
2.687000e-01 3.888000e-01 2.392841e-03 2.143520e-04 3.031396e-04 1.000000e-02 2.143520e-04 2.656099e+01 9.941021e-05 1.099434e+02
5.789000e-02 7.017000e-01 8.693890e-03 1.865161e-04 2.637736e-04 1.000000e-02 1.865161e-04 2.490707e+01 5.537239e-07 3.024452e+02
1.247000e+00 2.572000e-02 3.638364e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.071420e+28 3.639363e-42
4.309000e-01 1.914000e-01 6.588576e-04 7.797780e-04 1.102772e-03 1.000000e-02 7.797778e-04 1.396711e+01 9.617328e+03 4.006209e+02
1.108000e+00 3.888000e-01 2.067757e-05 4.433096e-03 6.269282e-03 1.000000e-02 4.433052e-03 2.215434e+01 3.963628e+02 4.063626e+02
1.675000e-01 1.061000e-01 5.692346e-03 2.154081e-04 3.046330e-04 1.000000e-02 2.154081e-04 1.410038e+01 4.703187e+04 2.641285e+02
1.489000e-01 5.223000e-02 1.345782e-03 5.556209e-04 7.857665e-04 1.000000e-02 5.556208e-04 1.102144e+01 1.857533e+05 4.154625e+02
2.122000e-01 6.615000e-02 7.349086e-04 6.547713e-04 9.259862e-04 1.000000e-02 6.547711e-04 1.544845e+01 1.737160e+05 3.150740e+02
1.108000e+00 3.257000e-02 4.702892e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.054394e+27 4.704183e-41
5.789000e-02 3.070000e-01 6.613733e-01 2.890740e-05 4.088124e-05 1.000000e-02 2.890740e-05 7.661645e+00 2.760105e-04 5.526686e+02
5.457000e-01 6.236000e-01 9.857273e-09 9.658511e-10 1.365920e-09 1.000000e-02 9.658511e-10 3.180203e+01 1.880250e+07 9.195537e-15
4.309000e-01 5.878000e-02 3.443857e-05 3.741988e-03 5.291933e-03 1.000000e-02 3.741962e-03 1.316343e+01 1.698955e+05 4.822252e+02
2.850000e-02 1.604000e-02 1.427772e-02 1.554565e-04 2.198487e-04 1.000000e-02 1.554565e-04 1.313102e+01 1.026508e+06 3.450457e+02
1.675000e-01 5.878000e-02 1.208564e-03 5.921112e-04 8.373716e-04 1.000000e-02 5.921111e-04 1.280526e+01 1.441884e+05 4.237173e+02
1.885000e-01 5.541000e-01 4.138522e-03 1.995179e-04 2.821609e-04 1.000000e-02 1.995179e-04 2.346555e+01 1.079964e-05 1.647438e+02
3.829000e-01 1.425000e-02 1.033852e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.091774e+01 1.816620e+07 1.033671e+01
5.457000e-01 4.125000e-02 2.138346e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 8.396249e+17 9.317705e-23
7.330000e-02 1.061000e-01 1.007558e+00 2.170289e-05 3.069252e-05 1.000000e-02 2.170289e-05 1.032447e+01 3.546726e-02 4.745753e+02
8.249000e-02 2.894000e-02 1.575092e-03 4.432747e-04 6.268850e-04 1.000000e-02 4.432746e-04 1.445924e+01 5.291535e+05 3.094937e+02
1.579000e+00 2.424000e-01 5.177356e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 8.332265e+15 2.256000e-22
6.141000e-01 2.728000e-01 2.964632e-04 1.175169e-03 1.661939e-03 1.000000e-02 1.175168e-03 1.434570e+01 2.948997e+03 4.094224e+02
1.489000e-01 1.425000e-02 2.453479e-05 3.857785e-03 5.455692e-03 1.000000e-02 3.857757e-03 1.237817e+01 2.812133e+06 3.651393e+02
2.533000e-02 2.031000e-02 6.128046e-02 9.349852e-05 1.322269e-04 1.000000e-02 9.349852e-05 1.459985e+01 3.988938e+05 5.357122e+02
3.403000e-01 2.894000e-02 1.121585e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 7.493964e+17 4.887237e-22
2.122000e-01 3.665000e-02 1.277924e-04 2.019616e-03 2.856163e-03 1.000000e-02 2.019612e-03 7.835342e+00 3.635160e+05 5.212460e+02
9.283000e-02 2.894000e-02 1.646403e-03 4.997097e-04 7.066962e-04 1.000000e-02 4.997097e-04 1.639414e+01 6.803243e+05 4.111229e+02
9.283000e-02 1.061000e-01 5.312597e-01 2.325943e-05 3.289380e-05 1.000000e-02 2.325943e-05 1.586934e+01 1.902845e-01 2.874121e+02
4.571000e-02 6.615000e-02 3.390574e+00 1.229813e-05 1.739218e-05 1.000000e-02 1.229813e-05 6.599381e+00 1.773829e-01 5.128041e+02
5.144000e-02 1.266000e-02 9.085221e-04 5.871298e-04 8.303267e-04 1.000000e-02 5.871297e-04 1.642021e+01 3.025687e+06 3.131870e+02
4.062000e-02 4.642000e-02 5.110247e+00 1.019107e-05 1.441235e-05 1.000000e-02 1.019107e-05 1.080781e+01 2.268315e+00 5.307396e+02
4.309000e-01 1.425000e-02 4.843517e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.935813e+27 4.844846e-40
7.330000e-02 4.924000e-01 7.255769e-02 7.464699e-05 1.055668e-04 1.000000e-02 7.464698e-05 1.683238e+01 1.604683e-05 4.043040e+02
3.403000e-01 1.425000e-02 3.051658e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.913205e+01 1.145047e+07 3.051125e+01
2.000000e-02 2.424000e-01 4.338564e+00 9.881309e-06 1.397428e-05 1.000000e-02 9.881309e-06 1.201202e+01 5.692698e-04 4.236186e+02
6.910000e-01 8.377000e-02 1.014507e-05 4.725441e-03 6.682709e-03 1.000000e-02 4.725389e-03 2.122268e+01 1.207187e+05 2.265373e+02
1.579000e+00 1.604000e-02 3.373163e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.935264e+29 3.374089e-44
8.249000e-02 3.455000e-01 2.533242e-01 4.503893e-05 6.369467e-05 1.000000e-02 4.503893e-05 8.741084e+00 1.628246e-04 5.138696e+02
4.571000e-02 7.444000e-02 3.964034e+00 1.110709e-05 1.570780e-05 1.000000e-02 1.110709e-05 9.818482e+00 1.195445e-01 4.890328e+02
7.776000e-01 4.924000e-01 5.885340e-05 2.439068e-03 3.449353e-03 1.000000e-02 2.439061e-03 2.112009e+01 7.879897e+01 3.501220e+02
1.579000e+00 7.017000e-01 6.008477e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.651819e+13 2.618156e-21
3.207000e-02 3.455000e-01 9.046069e-01 2.180226e-05 3.083305e-05 1.000000e-02 2.180226e-05 1.518151e+01 1.042054e-04 4.299944e+02
1.403000e+00 5.878000e-02 2.329926e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.747270e+26 2.330565e-40
1.489000e-01 6.236000e-01 5.397503e-03 2.064407e-04 2.919513e-04 1.000000e-02 2.064407e-04 2.255677e+01 4.299302e-06 2.300296e+02
1.675000e-01 5.541000e-01 5.884833e-03 1.877069e-04 2.654577e-04 1.000000e-02 1.877069e-04 2.229103e+01 9.514562e-06 2.073455e+02
2.850000e-02 8.377000e-02 1.180414e+01 6.466033e-06 9.144352e-06 1.000000e-02 6.466033e-06 8.936237e+00 6.807312e-02 4.935262e+02
2.251000e-02 2.424000e-01 3.855894e+00 1.099139e-05 1.554417e-05 1.000000e-02 1.099139e-05 1.277728e+01 5.842574e-04 4.658327e+02
1.675000e-01 8.886000e-01 3.800806e-04 2.781163e-04 3.933158e-04 1.000000e-02 2.781163e-04 3.153998e+01 1.029562e-06 2.939873e+01
4.571000e-02 2.424000e-01 1.673372e+00 1.896179e-05 2.681602e-05 1.000000e-02 1.896179e-05 7.104833e+00 8.129704e-04 6.016599e+02
2.122000e-01 1.061000e-01 2.137288e-03 3.222874e-04 4.557832e-04 1.000000e-02 3.222874e-04 2.666300e+01 6.002181e+04 2.219984e+02
1.045000e-01 4.924000e-01 4.014531e-02 1.069903e-04 1.513071e-04 1.000000e-02 1.069903e-04 1.545551e+01 1.595051e-05 4.595404e+02
3.207000e-02 1.194000e-01 7.702183e+00 8.713048e-06 1.232211e-05 1.000000e-02 8.713048e-06 6.455892e+00 1.601994e-02 5.847282e+02
6.910000e-01 3.888000e-01 1.344576e-04 1.684547e-03 2.382306e-03 1.000000e-02 1.684544e-03 2.294978e+01 3.621210e+02 3.815501e+02
2.000000e+00 1.425000e-02 1.898922e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.365225e+30 1.899443e-45
5.789000e-02 1.701000e-01 1.567482e+00 1.855074e-05 2.623470e-05 1.000000e-02 1.855074e-05 9.945258e+00 4.080410e-03 5.394174e+02
1.045000e-01 4.375000e-01 6.550445e-02 6.603061e-05 9.338139e-05 1.000000e-02 6.603061e-05 1.823311e+01 5.984573e-05 2.856021e+02
2.533000e-02 1.914000e-01 6.405380e+00 9.490868e-06 1.342211e-05 1.000000e-02 9.490868e-06 7.652274e+00 2.018197e-03 5.769747e+02
1.675000e-01 7.444000e-02 2.726077e-03 4.209493e-04 5.953121e-04 1.000000e-02 4.209493e-04 7.712773e+00 8.478719e+04 4.830562e+02
2.000000e-02 5.878000e-02 2.498364e+01 3.856445e-06 5.453837e-06 1.000000e-02 3.856445e-06 1.441190e+01 2.729244e-01 3.715609e+02
4.062000e-02 6.615000e-02 5.490549e+00 1.042538e-05 1.474371e-05 1.000000e-02 1.042538e-05 5.291966e+00 1.529243e-01 5.967595e+02
4.309000e-01 7.444000e-02 5.608997e-05 2.184451e-03 3.089273e-03 1.000000e-02 2.184446e-03 2.419141e+01 1.526909e+05 2.676516e+02
7.776000e-01 1.266000e-02 2.759198e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.637191e+28 2.759955e-42
1.777000e+00 6.236000e-01 1.561818e-06 9.326680e-03 1.318934e-02 1.000000e-02 9.326274e-03 2.893955e+01 5.509971e+01 1.358578e+02
5.144000e-02 5.541000e-01 5.276529e-02 9.248134e-05 1.307884e-04 1.000000e-02 9.248134e-05 1.657234e+01 3.610471e-06 4.512909e+02
1.247000e+00 2.154000e-01 1.233086e-05 4.908209e-03 6.941171e-03 1.000000e-02 4.908149e-03 1.570150e+01 1.039059e+04 2.970567e+02
5.144000e-02 1.512000e-01 2.556052e+00 1.555541e-05 2.199867e-05 1.000000e-02 1.555541e-05 5.924187e+00 6.522520e-03 6.184900e+02
1.885000e-01 1.343000e-01 9.441728e-03 2.239331e-04 3.166892e-04 1.000000e-02 2.239331e-04 1.274281e+01 1.941104e+04 4.734652e+02
2.388000e-01 7.017000e-01 7.687367e-04 2.884956e-04 4.079944e-04 1.000000e-02 2.884956e-04 3.078726e+01 4.085218e-06 6.398174e+01
7.330000e-02 3.257000e-02 4.443045e-03 3.021103e-04 4.272484e-04 1.000000e-02 3.021103e-04 1.647239e+01 3.733194e+05 4.055195e+02
4.309000e-01 1.061000e-01 1.737109e-04 1.609857e-03 2.276679e-03 1.000000e-02 1.609855e-03 1.253691e+01 4.715947e+04 4.501962e+02
2.687000e-01 1.512000e-01 3.266832e-03 3.727606e-04 5.271630e-04 1.000000e-02 3.727605e-04 1.218527e+01 1.908603e+04 4.539277e+02
1.045000e-01 4.125000e-02 2.155359e-03 3.599743e-04 5.090805e-04 1.000000e-02 3.599743e-04 2.076647e+01 3.441855e+05 2.792947e+02
4.309000e-01 2.572000e-02 7.331183e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.468775e+18 3.194516e-23
2.000000e-02 2.154000e-01 6.558742e+00 8.705535e-06 1.231149e-05 1.000000e-02 8.705535e-06 8.635485e+00 1.046757e-03 4.970631e+02
6.910000e-01 2.031000e-02 1.131746e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.257150e+27 1.132057e-40
1.675000e-01 1.604000e-02 1.960280e-05 2.786274e-03 3.940372e-03 1.000000e-02 2.786264e-03 2.650450e+01 4.760464e+06 1.521829e+02
3.403000e-01 3.665000e-02 1.720251e-05 3.846555e-03 5.439809e-03 1.000000e-02 3.846526e-03 2.147259e+01 6.732111e+05 2.545280e+02
4.849000e-01 2.894000e-02 6.334888e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.074946e+18 2.760387e-23
2.687000e-01 2.285000e-02 1.442113e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.575039e+17 6.283913e-22
1.579000e+00 1.000000e-02 2.057360e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.185196e+30 2.057925e-45
4.309000e-01 3.455000e-01 7.071119e-04 7.878033e-04 1.114122e-03 1.000000e-02 7.878030e-04 1.767752e+01 3.283278e+02 4.388577e+02
8.751000e-01 2.424000e-01 4.894948e-05 2.189830e-03 3.096881e-03 1.000000e-02 2.189825e-03 1.696534e+01 6.881613e+03 2.347303e+02
9.848000e-01 4.924000e-01 2.525098e-05 3.477406e-03 4.917765e-03 1.000000e-02 3.477385e-03 1.808662e+01 1.125263e+02 3.053437e+02
2.687000e-01 2.894000e-02 3.383870e-05 4.345231e-03 6.145026e-03 1.000000e-02 4.345190e-03 5.725799e+00 6.633546e+05 6.389095e+02
2.000000e+00 2.031000e-02 1.720243e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.310595e+29 1.720715e-44
1.108000e+00 2.285000e-02 7.173664e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.201407e+28 7.175633e-42
1.323000e-01 1.914000e-01 9.318406e-02 7.433269e-05 1.051223e-04 1.000000e-02 7.433269e-05 1.205048e+01 1.680585e-03 5.148744e+02
2.533000e-02 4.924000e-01 1.526241e-01 5.375947e-05 7.602738e-05 1.000000e-02 5.375947e-05 1.762145e+01 3.689659e-06 4.410961e+02
3.403000e-01 1.125000e-02 7.220274e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.090766e+01 3.764276e+07 7.219014e+00
2.000000e+00 3.257000e-02 3.300441e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.168184e+28 3.301347e-43
7.330000e-02 5.878000e-02 3.547886e-02 1.110912e-04 1.571067e-04 1.000000e-02 1.110912e-04 1.191192e+01 9.684428e+04 4.378537e+02
7.776000e-01 1.701000e-01 5.512011e-05 2.452642e-03 3.468549e-03 1.000000e-02 2.452634e-03 2.101504e+01 2.052095e+04 3.315723e+02
4.849000e-01 4.924000e-01 1.236176e-04 1.629299e-06 2.304176e-06 1.000000e-02 1.629299e-06 3.180202e+01 5.481246e+02 3.281569e-04
7.330000e-02 9.427000e-02 1.156218e+00 1.950407e-05 2.758292e-05 1.000000e-02 1.950407e-05 1.521375e+01 9.685982e-02 4.398354e+02
4.849000e-01 2.728000e-01 6.977752e-04 5.797164e-04 8.198427e-04 1.000000e-02 5.797163e-04 1.664009e+01 4.365027e+03 2.345021e+02
2.251000e-02 5.541000e-01 8.080362e-02 6.798730e-05 9.614856e-05 1.000000e-02 6.798730e-05 1.993375e+01 1.278247e-06 3.734964e+02
9.283000e-02 1.000000e+00 2.478446e-05 3.093570e-10 4.374969e-10 1.000000e-02 3.093570e-10 3.180203e+01 1.787910e+05 2.371917e-12
2.000000e-02 3.665000e-02 2.490338e+01 4.689055e-06 6.631325e-06 1.000000e-02 4.689055e-06 6.019544e+00 9.320368e-01 5.475564e+02
2.122000e-01 4.375000e-01 4.228776e-03 1.978410e-04 2.797894e-04 1.000000e-02 1.978410e-04 2.276815e+01 3.170239e-05 1.655187e+02
1.108000e+00 5.541000e-01 9.722789e-06 3.417745e-03 4.833393e-03 1.000000e-02 3.417725e-03 2.856975e+01 1.023635e+02 1.135717e+02
1.885000e-01 2.728000e-01 1.499019e-02 1.180362e-04 1.669284e-04 1.000000e-02 1.180362e-04 1.989991e+01 4.666728e-04 2.088516e+02
4.309000e-01 7.017000e-01 7.242301e-05 4.380898e-08 6.195526e-08 1.000000e-02 4.380898e-08 3.180203e+01 8.165296e+02 1.389962e-07
3.609000e-02 9.427000e-02 6.706695e+00 9.497815e-06 1.343194e-05 1.000000e-02 9.497815e-06 9.040624e+00 3.627956e-02 6.050008e+02
4.571000e-02 1.343000e-01 3.496162e+00 1.266948e-05 1.791735e-05 1.000000e-02 1.266948e-05 9.144339e+00 1.108008e-02 5.611890e+02
1.777000e+00 1.194000e-01 1.698255e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.018711e+01 2.025182e+05 1.697958e+01
4.062000e-02 8.886000e-01 1.210431e-03 1.334740e-09 1.887608e-09 1.000000e-02 1.334740e-09 3.180203e+01 2.620995e+03 2.156422e-09
7.330000e-02 6.615000e-02 4.296692e-02 8.021261e-05 1.134378e-04 1.000000e-02 8.021261e-05 1.831331e+01 7.961225e+04 2.764518e+02
2.850000e-02 2.285000e-02 5.506846e-02 9.805313e-05 1.386681e-04 1.000000e-02 9.805312e-05 1.320582e+01 3.207411e+05 5.294510e+02
6.141000e-01 3.257000e-02 4.460098e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.800340e+01 1.921922e+06 4.459320e+01
2.850000e-02 2.728000e-01 2.346162e+00 1.272689e-05 1.799853e-05 1.000000e-02 1.272689e-05 1.372580e+01 4.890598e-04 3.800164e+02
1.579000e+00 6.236000e-01 8.677301e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 6.793285e+13 3.781078e-21
1.323000e-01 5.541000e-01 1.289107e-02 1.381056e-04 1.953108e-04 1.000000e-02 1.381056e-04 2.291049e+01 1.079799e-05 2.458734e+02
2.000000e-02 2.572000e-02 2.264820e+01 4.922418e-06 6.961350e-06 1.000000e-02 4.922418e-06 7.731703e+00 5.571500e+00 5.487703e+02
7.330000e-02 8.377000e-02 1.054336e+00 2.103924e-05 2.975398e-05 1.000000e-02 2.103924e-05 1.113516e+01 2.946218e-01 4.667013e+02
3.609000e-02 8.886000e-01 1.507452e-03 1.624743e-04 2.297734e-04 1.000000e-02 1.624743e-04 3.146256e+01 1.396425e-07 3.979358e+01
1.108000e+00 8.886000e-01 2.392891e-15 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 1.810137e+12 1.042687e-19
9.283000e-02 9.427000e-02 4.858551e-01 2.883964e-05 4.078540e-05 1.000000e-02 2.883964e-05 1.398688e+01 9.088308e+00 4.040977e+02
3.829000e-01 8.886000e-01 2.530148e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 8.658822e+06 1.331730e-15
3.403000e-01 8.377000e-02 1.773934e-04 1.329328e-03 1.879953e-03 1.000000e-02 1.329327e-03 1.241108e+01 8.728181e+04 3.134743e+02
2.251000e-02 6.236000e-01 3.062771e-02 8.627957e-05 1.220177e-04 1.000000e-02 8.627957e-05 2.730066e+01 5.574787e-07 2.279977e+02
4.062000e-02 4.924000e-01 1.217038e-01 5.744401e-05 8.123810e-05 1.000000e-02 5.744401e-05 1.761094e+01 8.320944e-06 4.016000e+02
2.850000e-02 5.223000e-02 1.123143e+01 6.905524e-06 9.765886e-06 1.000000e-02 6.905524e-06 1.084857e+01 3.015517e-01 5.355851e+02
7.776000e-01 5.541000e-01 2.508419e-14 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.385667e+12 1.093027e-18
2.000000e+00 6.236000e-01 1.801904e-07 7.341582e-04 1.038256e-03 1.000000e-02 7.341580e-04 3.180162e+01 1.483035e+04 9.712053e-02
2.000000e+00 2.285000e-02 3.798284e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.280961e+29 3.799327e-44
9.848000e-01 3.665000e-02 2.710523e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.023213e+26 2.711267e-40
1.489000e-01 1.343000e-01 2.985344e-02 1.265488e-04 1.789671e-04 1.000000e-02 1.265488e-04 1.416888e+01 1.598518e+04 4.780911e+02
2.000000e+00 1.914000e-01 8.126679e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.661098e+01 3.051623e+04 8.125261e+01
8.249000e-02 5.878000e-02 1.692035e-02 1.493973e-04 2.112796e-04 1.000000e-02 1.493973e-04 1.410090e+01 9.983707e+04 3.776546e+02
2.122000e-01 5.878000e-02 9.924784e-04 1.021711e-03 1.444917e-03 1.000000e-02 1.021710e-03 8.520151e+00 1.301985e+05 1.036041e+03
1.403000e+00 1.425000e-02 2.775335e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.312106e+29 2.776097e-44
1.777000e+00 4.375000e-01 3.263743e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.535955e+01 2.971917e+02 3.263173e+02
7.330000e-02 1.805000e-02 6.261170e-04 5.959409e-04 8.427875e-04 1.000000e-02 5.959408e-04 1.901744e+01 2.049652e+06 2.223627e+02
4.571000e-02 2.572000e-02 5.307364e-03 9.842620e-05 1.391957e-04 1.000000e-02 9.842620e-05 3.061775e+01 1.592067e+06 5.141625e+01
3.829000e-01 8.377000e-02 1.440110e-04 1.801184e-03 2.547254e-03 1.000000e-02 1.801181e-03 1.160284e+01 7.671539e+04 4.672097e+02
1.885000e-01 2.285000e-02 2.803654e-05 2.254164e-03 3.187862e-03 1.000000e-02 2.254159e-03 2.457080e+01 1.967804e+06 1.424608e+02
1.675000e-01 3.257000e-02 2.434994e-04 1.251072e-03 1.769281e-03 1.000000e-02 1.251071e-03 1.351819e+01 6.579657e+05 3.811204e+02
1.176000e-01 5.223000e-02 3.238805e-03 3.364671e-04 4.758364e-04 1.000000e-02 3.364671e-04 2.184658e+01 1.885709e+05 3.666655e+02
1.323000e-01 7.897000e-01 1.563692e-03 3.799732e-04 5.373632e-04 1.000000e-02 3.799731e-04 2.744707e+01 4.888708e-07 2.257653e+02
2.122000e-01 5.223000e-02 3.382054e-04 1.259804e-03 1.781630e-03 1.000000e-02 1.259803e-03 1.318533e+01 1.575171e+05 5.367676e+02
5.789000e-02 2.572000e-02 5.686426e-03 3.124793e-04 4.419125e-04 1.000000e-02 3.124793e-04 1.289735e+01 4.424956e+05 5.552415e+02
1.489000e-01 2.424000e-01 4.175928e-02 8.629626e-05 1.220413e-04 1.000000e-02 8.629626e-05 2.067253e+01 6.097223e-04 3.109833e+02
1.675000e-01 1.000000e-02 4.719638e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.122669e+18 2.056552e-22
6.141000e-01 4.375000e-01 1.453442e-04 1.448679e-03 2.048740e-03 1.000000e-02 1.448678e-03 2.245571e+01 1.416427e+02 3.050297e+02
1.176000e-01 2.728000e-01 9.877725e-02 5.988340e-05 8.468791e-05 1.000000e-02 5.988340e-05 1.481168e+01 4.148253e-04 3.542173e+02
8.751000e-01 3.888000e-01 5.714439e-05 2.727672e-03 3.857496e-03 1.000000e-02 2.727662e-03 1.449035e+01 3.843437e+02 4.251654e+02
6.910000e-01 2.424000e-01 1.198465e-04 1.244110e-03 1.759435e-03 1.000000e-02 1.244109e-03 2.176992e+01 8.156266e+03 1.854995e+02
6.514000e-02 1.000000e-02 2.306328e-04 1.509755e-03 2.135114e-03 1.000000e-02 1.509754e-03 9.236497e+00 3.958796e+06 5.256953e+02
3.024000e-01 4.924000e-01 8.452640e-04 3.302500e-04 4.670440e-04 1.000000e-02 3.302500e-04 2.858674e+01 2.046435e-05 9.218877e+01
2.122000e-01 7.897000e-01 5.423362e-04 2.229645e-04 3.153194e-04 1.000000e-02 2.229645e-04 3.164997e+01 3.704393e-06 2.696124e+01
6.910000e-01 1.061000e-01 2.275545e-05 3.343448e-03 4.728323e-03 1.000000e-02 3.343429e-03 1.886644e+01 7.461059e+04 2.543752e+02
7.330000e-02 1.425000e-02 2.806528e-04 9.167623e-04 1.296497e-03 1.000000e-02 9.167619e-04 2.052678e+01 2.893896e+06 2.358755e+02
2.000000e+00 3.070000e-01 2.142510e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 6.622358e+15 9.335850e-23
2.000000e-02 8.886000e-01 9.049314e-06 2.876972e-11 4.068653e-11 1.000000e-02 2.876972e-11 3.180203e+01 1.366900e+06 7.490090e-15
3.207000e-02 7.897000e-01 4.438655e-03 1.470183e-04 2.079153e-04 1.000000e-02 1.470183e-04 3.079719e+01 1.917745e-07 9.593878e+01
3.207000e-02 1.512000e-01 6.240782e+00 8.834474e-06 1.249383e-05 1.000000e-02 8.834474e-06 1.080803e+01 7.597833e-03 4.870802e+02
5.457000e-01 8.377000e-02 3.165978e-05 3.179914e-03 4.497054e-03 1.000000e-02 3.179898e-03 1.832011e+01 1.041866e+05 3.201390e+02
9.848000e-01 1.805000e-02 3.375168e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.445413e+28 3.376095e-42
8.249000e-02 1.000000e-02 7.281725e-05 1.774100e-03 2.508952e-03 1.000000e-02 1.774097e-03 2.213996e+01 7.472686e+06 2.291872e+02
6.514000e-02 1.805000e-02 9.071010e-04 5.992670e-04 8.474914e-04 1.000000e-02 5.992669e-04 1.361184e+01 1.231540e+06 3.257589e+02
3.207000e-02 1.914000e-01 4.593515e+00 1.097706e-05 1.552390e-05 1.000000e-02 1.097706e-05 8.927568e+00 2.419435e-03 5.534991e+02
