# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_selection eff_total
2.687000e-01 2.728000e-01 5.962170e-03 1.367366e-04 1.933748e-04 1.000000e-02 1.367366e-04 2.689368e+01 1.441917e-01 1.114741e+02 9.058713e-03 2.360483e-05
8.249000e-02 5.223000e-02 1.619625e-02 1.957090e-04 2.767743e-04 1.000000e-02 1.957090e-04 5.937961e+00 1.153000e+05 6.203486e+02 4.012733e-02 1.234744e-06
4.062000e-02 2.285000e-02 1.625737e-02 1.948357e-04 2.755393e-04 1.000000e-02 1.948357e-04 5.703420e+00 4.598342e+05 6.171453e+02 4.076386e-02 2.128794e-07
1.403000e+00 1.805000e-02 1.913050e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.007671e+29 1.913575e-43 4.154187e-02 1.723358e-31
1.777000e+00 6.236000e-01 1.470501e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.675612e+01 4.838833e+01 1.470244e+02 5.411785e-03 1.799515e-05
6.910000e-01 3.070000e-01 2.086425e-04 1.516079e-03 2.144057e-03 1.000000e-02 1.516077e-03 1.172193e+01 1.579128e+03 4.795638e+02 1.237989e-02 2.145466e-05
2.251000e-02 7.017000e-01 1.219597e-02 1.491058e-04 2.108674e-04 1.000000e-02 1.491058e-04 2.712007e+01 1.308535e-07 2.711473e+02 1.994770e-02 5.700099e-05
3.024000e-01 6.615000e-02 2.200328e-04 1.659430e-03 2.346786e-03 1.000000e-02 1.659428e-03 6.502315e+00 1.149963e+05 6.059063e+02 3.966413e-02 8.505740e-07
1.045000e-01 4.125000e-02 3.092244e-03 4.414352e-04 6.242836e-04 1.000000e-02 4.414352e-04 6.300564e+00 2.292333e+05 6.025703e+02 4.019830e-02 4.484246e-07
5.144000e-02 1.914000e-01 1.934606e+00 1.690342e-05 2.390505e-05 1.000000e-02 1.690342e-05 8.170744e+00 2.659671e-03 5.527666e+02 3.492105e-02 6.984577e-05
1.323000e-01 5.878000e-02 3.706881e-03 4.028311e-04 5.696892e-04 1.000000e-02 4.028311e-04 6.940007e+00 1.168494e+05 6.015265e+02 3.945773e-02 1.059416e-06
5.789000e-02 9.427000e-02 2.123862e+00 1.643947e-05 2.324892e-05 1.000000e-02 1.643947e-05 7.252089e+00 4.314002e-02 5.739867e+02 3.474677e-02 6.871852e-05
2.850000e-02 3.888000e-01 5.502974e-01 3.085002e-05 4.362851e-05 1.000000e-02 3.085002e-05 1.208694e+01 2.880913e-05 5.237310e+02 3.219482e-02 6.871425e-05
1.323000e-01 1.125000e-02 2.450707e-05 4.927495e-03 6.968446e-03 1.000000e-02 4.927435e-03 6.828754e+00 3.525599e+06 5.950368e+02 4.062523e-02 6.933802e-09
7.330000e-02 5.878000e-02 3.942115e-02 1.263477e-04 1.786827e-04 1.000000e-02 1.263477e-04 6.495859e+00 7.469876e+04 6.293095e+02 3.892646e-02 2.202006e-06
1.108000e+00 1.061000e-01 1.978344e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.263266e+17 8.620509e-23 3.591483e-02 7.650809e-19
8.751000e-01 1.000000e+00 1.399963e-10 1.230508e-09 1.740201e-09 1.000000e-02 1.230508e-09 3.180203e+01 7.225385e+06 2.119753e-16 8.023871e-04 1.698354e-09
3.609000e-02 3.888000e-01 4.804517e-01 3.252936e-05 4.600346e-05 1.000000e-02 3.252936e-05 1.183355e+01 4.155460e-05 5.083943e+02 3.229118e-02 7.144756e-05
2.000000e-02 2.154000e-01 6.436451e+00 8.963216e-06 1.267590e-05 1.000000e-02 8.963216e-06 9.934165e+00 9.885021e-04 5.170996e+02 3.561723e-02 6.775901e-05
8.249000e-02 2.728000e-01 3.777218e-01 3.618973e-05 5.118000e-05 1.000000e-02 3.618973e-05 1.045195e+01 5.199047e-04 4.947009e+02 2.768766e-02 6.097500e-05
2.687000e-01 1.125000e-02 2.040787e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.354865e+19 8.892599e-24 4.035358e-02 5.255074e-22
2.122000e-01 1.512000e-01 8.631194e-03 2.492379e-04 3.524756e-04 1.000000e-02 2.492379e-04 8.509067e+00 1.387799e+04 5.361658e+02 2.772513e-02 1.149444e-05
4.571000e-02 7.897000e-01 3.860375e-03 1.765445e-04 2.496716e-04 1.000000e-02 1.765445e-04 3.046913e+01 2.700424e-07 1.203200e+02 1.819471e-02 5.513360e-05
1.403000e+00 8.377000e-02 1.722977e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.012272e+01 4.632035e+05 1.722676e+01 3.838057e-02 1.601523e-07
1.108000e+00 1.701000e-01 1.583107e-05 5.841760e-03 8.261355e-03 1.000000e-02 5.841660e-03 7.765044e+00 1.509148e+04 5.402536e+02 2.621601e-02 6.559106e-06
2.000000e-02 2.728000e-01 3.069451e+00 1.296405e-05 1.833393e-05 1.000000e-02 1.296405e-05 1.080133e+01 2.325850e-04 5.158718e+02 3.406328e-02 6.754432e-05
4.309000e-01 2.154000e-01 1.046780e-03 7.022079e-04 9.930717e-04 1.000000e-02 7.022078e-04 8.884381e+00 6.301951e+03 5.161631e+02 1.968585e-02 1.633964e-05
3.024000e-01 2.154000e-01 4.128295e-03 3.512565e-04 4.967516e-04 1.000000e-02 3.512564e-04 9.166827e+00 4.910800e+03 5.093536e+02 1.892128e-02 1.998010e-05
2.122000e-01 1.125000e-02 1.298993e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.303786e+19 5.660280e-23 4.107513e-02 1.556940e-21
8.249000e-02 3.070000e-01 3.017579e-01 3.975343e-05 5.621984e-05 1.000000e-02 3.975343e-05 1.099332e+01 2.996661e-04 4.768786e+02 2.776652e-02 6.281424e-05
1.579000e+00 5.541000e-01 3.559053e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.039192e+01 5.442721e+01 3.558432e+02 6.121585e-03 1.965552e-05
3.829000e-01 8.377000e-02 1.709093e-04 1.877834e-03 2.655654e-03 1.000000e-02 1.877831e-03 7.114604e+00 7.081212e+04 6.026711e+02 3.774012e-02 1.474504e-06
5.144000e-02 1.000000e+00 3.696929e-05 2.288555e-10 3.236506e-10 1.000000e-02 2.288555e-10 3.180203e+01 1.002212e+05 1.936261e-12 1.373813e-02 3.660351e-06
1.777000e+00 3.455000e-01 5.014566e-06 9.743911e-03 1.377932e-02 1.000000e-02 9.743448e-03 1.222768e+01 1.030831e+03 4.761020e+02 1.056328e-02 1.846996e-05
5.789000e-02 7.897000e-01 3.446313e-03 1.954979e-04 2.764757e-04 1.000000e-02 1.954979e-04 3.024185e+01 3.532314e-07 1.317161e+02 1.879611e-02 5.719624e-05
8.751000e-01 1.604000e-02 3.881920e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.758757e+28 3.882985e-42 4.163090e-02 6.058091e-31
1.777000e+00 1.425000e-02 6.955848e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.515492e+29 6.957757e-45 4.110833e-02 1.546230e-32
1.323000e-01 1.914000e-01 9.490287e-02 6.669627e-05 9.432276e-05 1.000000e-02 6.669627e-05 1.321224e+01 2.087434e-03 4.221652e+02 1.476488e-02 3.423933e-05
4.309000e-01 1.266000e-02 2.497908e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.332706e+27 2.498594e-40 4.075907e-02 3.160887e-30
3.403000e-01 1.194000e-01 7.021623e-04 8.947916e-04 1.265426e-03 1.000000e-02 8.947913e-04 7.159264e+00 3.152711e+04 5.621877e+02 3.322107e-02 4.194097e-06
1.489000e-01 1.343000e-01 2.911097e-02 1.380448e-04 1.952249e-04 1.000000e-02 1.380448e-04 8.229817e+00 1.334106e+04 5.547496e+02 2.869084e-02 1.286899e-05
6.910000e-01 3.665000e-02 3.672217e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.831482e+01 1.703170e+06 3.671576e+01 4.104613e-02 2.457619e-08
5.789000e-02 2.894000e-02 9.195576e-03 2.575726e-04 3.642627e-04 1.000000e-02 2.575726e-04 6.440103e+00 3.496286e+05 6.100681e+02 4.074637e-02 2.792140e-07
5.457000e-01 7.017000e-01 3.737376e-09 4.233130e-10 5.986550e-10 1.000000e-02 4.233130e-10 3.180203e+01 2.764756e+07 6.697149e-16 2.376421e-03 1.499839e-09
3.024000e-01 1.266000e-02 3.967048e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.825902e+01 1.292989e+07 3.966356e+01 4.094891e-02 1.521471e-09
1.323000e-01 1.266000e-02 3.678943e-05 4.156919e-03 5.878720e-03 1.000000e-02 4.156883e-03 5.894959e+00 2.727688e+06 6.357205e+02 4.075929e-02 1.049810e-08
6.910000e-01 5.541000e-01 5.898405e-05 1.864788e-03 2.637203e-03 1.000000e-02 1.864784e-03 2.654393e+01 3.637677e+01 2.051131e+02 5.943876e-03 1.881784e-05
1.323000e-01 2.728000e-01 6.921757e-02 7.965268e-05 1.126459e-04 1.000000e-02 7.965268e-05 1.252593e+01 3.134347e-04 4.391543e+02 1.492157e-02 3.514203e-05
1.403000e+00 2.572000e-02 1.554171e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.707252e+28 1.554598e-42 4.127473e-02 1.414604e-30
8.249000e-02 4.375000e-01 1.066244e-01 6.662085e-05 9.421611e-05 1.000000e-02 6.662085e-05 1.305769e+01 3.645408e-05 4.732353e+02 2.791377e-02 7.093475e-05
1.777000e+00 2.424000e-01 2.588644e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.336481e+16 1.127985e-22 1.731035e-02 7.282181e-18
2.533000e-02 1.125000e-02 8.989996e-03 2.612502e-04 3.694635e-04 1.000000e-02 2.612502e-04 6.359703e+00 1.485817e+06 6.135822e+02 4.040261e-02 4.032157e-08
2.122000e-01 3.665000e-02 1.440492e-04 2.007412e-03 2.838904e-03 1.000000e-02 2.007408e-03 6.623668e+00 3.693266e+05 5.804753e+02 4.084507e-02 1.739608e-07
9.848000e-01 8.377000e-02 1.294568e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.571448e+17 5.640995e-23 3.852730e-02 3.204891e-19
1.045000e-01 1.125000e-02 5.841062e-05 3.187185e-03 4.507337e-03 1.000000e-02 3.187169e-03 7.228280e+00 3.272163e+06 5.933437e+02 4.014948e-02 8.389156e-09
2.000000e-02 7.897000e-01 4.506499e-03 1.404815e-04 1.986709e-04 1.000000e-02 1.404815e-04 3.097778e+01 8.164540e-08 8.893605e+01 1.727977e-02 4.946100e-05
4.849000e-01 8.377000e-02 6.856237e-05 2.980025e-03 4.214373e-03 1.000000e-02 2.980011e-03 6.968442e+00 7.312296e+04 6.088713e+02 3.811339e-02 1.330142e-06
6.141000e-01 3.665000e-02 4.103934e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.436792e+18 1.788263e-23 4.101498e-02 1.797201e-20
5.457000e-01 1.061000e-01 8.093388e-05 2.629790e-03 3.719072e-03 1.000000e-02 2.629781e-03 6.914050e+00 4.602224e+04 5.597221e+02 3.576307e-02 2.436576e-06
3.024000e-01 1.604000e-02 6.802990e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.010326e+18 2.964359e-23 4.080018e-02 2.609890e-21
5.789000e-02 1.000000e+00 2.449369e-05 2.183674e-10 3.088182e-10 1.000000e-02 2.183674e-10 3.180203e+01 1.394208e+05 1.167965e-12 1.381414e-02 2.555966e-06
2.533000e-02 7.444000e-02 1.484522e+01 6.387927e-06 9.033892e-06 1.000000e-02 6.387927e-06 5.958793e+00 7.853111e-02 6.057681e+02 3.893264e-02 7.209361e-05
1.489000e-01 7.017000e-01 2.662044e-03 2.662182e-04 3.764894e-04 1.000000e-02 2.662182e-04 2.648449e+01 1.806801e-06 1.886647e+02 1.869565e-02 6.222841e-05
1.885000e-01 1.604000e-02 1.894333e-05 5.518009e-03 7.803524e-03 1.000000e-02 5.517925e-03 6.590966e+00 1.941436e+06 5.767944e+02 4.087114e-02 1.562219e-08
2.533000e-02 5.541000e-01 7.116473e-02 8.093429e-05 1.144584e-04 1.000000e-02 8.093429e-05 1.836903e+01 1.142188e-06 4.661545e+02 2.620822e-02 6.657214e-05
6.141000e-01 5.223000e-02 3.292021e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.129734e+17 1.434477e-22 4.043518e-02 1.455605e-19
2.687000e-01 5.878000e-02 2.382757e-04 1.577913e-03 2.231503e-03 1.000000e-02 1.577911e-03 7.009790e+00 1.430794e+05 5.932609e+02 3.983630e-02 6.214187e-07
3.403000e-01 1.266000e-02 1.529107e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.033481e+01 2.072928e+07 1.528840e+01 4.069947e-02 8.684216e-10
2.850000e-02 1.604000e-02 1.924336e-02 1.819123e-04 2.572629e-04 1.000000e-02 1.819123e-04 6.080571e+00 7.533431e+05 6.368031e+02 4.061068e-02 1.125076e-07
3.207000e-02 4.642000e-02 9.339824e+00 7.788810e-06 1.101504e-05 1.000000e-02 7.788810e-06 7.391566e+00 6.296037e-01 5.666056e+02 3.750935e-02 7.234514e-05
2.533000e-02 1.701000e-01 8.039312e+00 8.138598e-06 1.150972e-05 1.000000e-02 8.138598e-06 8.645268e+00 3.909912e-03 5.324981e+02 3.680382e-02 7.019082e-05
3.829000e-01 5.541000e-01 3.442598e-05 8.770883e-09 1.240390e-08 1.000000e-02 8.770883e-09 3.180203e+01 4.164045e+04 2.648335e-09 5.091163e-03 1.883339e-06
4.571000e-02 8.377000e-02 3.967311e+00 1.218027e-05 1.722551e-05 1.000000e-02 1.218027e-05 6.518453e+00 6.040143e-02 5.885865e+02 3.700304e-02 7.187736e-05
3.207000e-02 1.425000e-02 8.230274e-03 2.735719e-04 3.868891e-04 1.000000e-02 2.735719e-04 6.333494e+00 1.058530e+06 6.159668e+02 4.045794e-02 6.313589e-08
8.751000e-01 1.805000e-02 8.128427e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.524525e+28 8.130659e-42 4.118126e-02 1.267205e-30
3.024000e-01 5.223000e-02 1.100261e-04 2.362930e-03 3.341678e-03 1.000000e-02 2.362923e-03 5.963218e+00 1.868414e+05 6.143238e+02 4.032697e-02 4.270121e-07
3.829000e-01 1.125000e-02 2.967348e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.029311e+27 2.968162e-40 4.091882e-02 2.528651e-30
6.514000e-02 8.377000e-02 1.536584e+00 1.801994e-05 2.548405e-05 1.000000e-02 1.801994e-05 9.615267e+00 1.277107e-01 4.989570e+02 3.293216e-02 6.541706e-05
4.849000e-01 1.914000e-01 5.468287e-04 1.024985e-03 1.449547e-03 1.000000e-02 1.024984e-03 7.852691e+00 9.156245e+03 5.744950e+02 2.318078e-02 1.215714e-05
5.789000e-02 1.512000e-01 1.827130e+00 1.777698e-05 2.514044e-05 1.000000e-02 1.777698e-05 6.808324e+00 6.461836e-03 5.774112e+02 3.450703e-02 7.039665e-05
3.024000e-01 9.427000e-02 5.917107e-04 9.767864e-04 1.381384e-03 1.000000e-02 9.767859e-04 7.388012e+00 5.467947e+04 5.645581e+02 3.697316e-02 2.328067e-06
2.000000e-02 8.886000e-01 1.561802e-03 1.445114e-05 2.043700e-05 1.000000e-02 1.445114e-05 3.180201e+01 5.415354e-06 3.261598e-01 1.502934e-02 4.478921e-05
2.850000e-02 1.701000e-01 6.687936e+00 8.916056e-06 1.260921e-05 1.000000e-02 8.916056e-06 8.701262e+00 4.127966e-03 5.316646e+02 3.709966e-02 7.092453e-05
7.776000e-01 2.424000e-01 1.209705e-04 2.038818e-03 2.883319e-03 1.000000e-02 2.038814e-03 9.546352e+00 4.884444e+03 5.028476e+02 1.739848e-02 1.578126e-05
3.829000e-01 7.017000e-01 3.663960e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 2.032697e+07 1.928505e-15 6.375573e-03 5.823410e-09
4.309000e-01 8.886000e-01 1.408028e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 1.159525e+07 7.411077e-16 7.555392e-03 1.191913e-08
6.141000e-01 2.031000e-02 2.701369e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.044268e+27 2.702111e-40 4.140941e-02 1.181388e-29
7.776000e-01 7.444000e-02 7.544918e-06 8.760398e-03 1.238860e-02 1.000000e-02 8.760062e-03 7.293703e+00 1.023496e+05 5.790315e+02 3.873345e-02 7.750649e-07
2.533000e-02 5.878000e-02 1.563467e+01 6.288029e-06 8.892616e-06 1.000000e-02 6.288029e-06 5.892566e+00 1.743000e-01 6.181839e+02 3.855330e-02 7.357092e-05
3.403000e-01 8.377000e-02 2.695568e-04 1.470939e-03 2.080220e-03 1.000000e-02 1.470937e-03 7.389325e+00 7.146241e+04 5.832295e+02 3.816711e-02 1.559457e-06
3.403000e-01 7.017000e-01 8.579253e-08 2.294220e-10 3.244517e-10 1.000000e-02 2.294220e-10 3.180203e+01 1.468752e+07 4.515644e-15 7.873690e-03 1.028016e-08
3.609000e-02 1.914000e-01 3.820363e+00 1.185220e-05 1.676154e-05 1.000000e-02 1.185220e-05 8.689116e+00 2.632936e-03 5.366638e+02 3.652254e-02 7.139665e-05
1.045000e-01 2.572000e-02 7.408493e-04 9.189674e-04 1.299616e-03 1.000000e-02 9.189670e-04 6.061977e+00 5.991242e+05 6.256480e+02 4.088888e-02 1.057543e-07
1.675000e-01 5.223000e-02 1.052319e-03 7.670633e-04 1.084791e-03 1.000000e-02 7.670631e-04 6.581390e+00 1.600620e+05 6.191698e+02 4.034110e-02 6.060831e-07
2.687000e-01 1.604000e-02 3.989734e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 7.946358e+00 2.446816e+06 3.989037e+02 4.064264e-02 1.026297e-08
2.687000e-01 4.924000e-01 1.491760e-03 2.737029e-04 3.870744e-04 1.000000e-02 2.737029e-04 2.685565e+01 2.035384e-05 1.117526e+02 7.006082e-03 2.026887e-05
1.403000e+00 2.424000e-01 1.177598e-05 6.701263e-03 9.476805e-03 1.000000e-02 6.701113e-03 9.531194e+00 5.000123e+03 5.288231e+02 1.725069e-02 1.338593e-05
3.609000e-02 3.070000e-01 1.223175e+00 2.039989e-05 2.884980e-05 1.000000e-02 2.039989e-05 1.067048e+01 2.147086e-04 5.090307e+02 3.385336e-02 6.958953e-05
3.024000e-01 5.541000e-01 7.403311e-04 3.398476e-04 4.806170e-04 1.000000e-02 3.398476e-04 2.935676e+01 1.173550e-05 8.550557e+01 6.953324e-03 2.144478e-05
3.024000e-01 3.455000e-01 2.287405e-03 2.109886e-04 2.983830e-04 1.000000e-02 2.109886e-04 2.750546e+01 7.130535e-04 1.018266e+02 6.786425e-03 1.798880e-05
3.024000e-01 1.701000e-01 2.685392e-03 4.483127e-04 6.340099e-04 1.000000e-02 4.483127e-04 8.398563e+00 1.161020e+04 5.397217e+02 2.526713e-02 1.176898e-05
1.323000e-01 4.375000e-01 3.023850e-02 1.117187e-04 1.579941e-04 1.000000e-02 1.117187e-04 1.651912e+01 3.402303e-05 3.774089e+02 1.817087e-02 4.793175e-05
4.849000e-01 6.236000e-01 5.016057e-08 8.990545e-10 1.271455e-09 1.000000e-02 8.990545e-10 3.180203e+01 6.890590e+06 4.054474e-14 3.388790e-03 8.458615e-09
4.309000e-01 1.512000e-01 5.173331e-04 1.041540e-03 1.472960e-03 1.000000e-02 1.041540e-03 7.401340e+00 1.836518e+04 5.612063e+02 2.897648e-02 7.182711e-06
1.323000e-01 4.125000e-02 1.283397e-03 6.924090e-04 9.792140e-04 1.000000e-02 6.924088e-04 6.390261e+00 2.488896e+05 6.152993e+02 3.987888e-02 3.617509e-07
5.789000e-02 3.888000e-01 2.982512e-01 4.072188e-05 5.758944e-05 1.000000e-02 4.072188e-05 1.214579e+01 6.831013e-05 4.945815e+02 3.091083e-02 7.299431e-05
2.850000e-02 5.223000e-02 1.230350e+01 6.980840e-06 9.872398e-06 1.000000e-02 6.980840e-06 6.354021e+00 2.949271e-01 5.995757e+02 3.935656e-02 7.390061e-05
1.323000e-01 1.343000e-01 1.330461e-01 5.266543e-05 7.448016e-05 1.000000e-02 5.266543e-05 1.632692e+01 2.010847e+00 3.690228e+02 1.812365e-02 4.130916e-05
5.457000e-01 1.805000e-02 3.197039e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.303694e+27 3.197916e-40 4.109340e-02 9.207097e-30
6.910000e-01 2.154000e-01 1.635370e-04 1.836246e-03 2.596840e-03 1.000000e-02 1.836243e-03 8.332903e+00 6.778300e+03 5.514142e+02 2.039794e-02 1.323773e-05
7.330000e-02 1.914000e-01 8.179973e-01 2.571452e-05 3.636582e-05 1.000000e-02 2.571452e-05 8.389428e+00 2.440943e-03 5.408895e+02 3.114035e-02 6.465775e-05
8.249000e-02 1.701000e-01 6.131465e-01 2.963802e-05 4.191450e-05 1.000000e-02 2.963802e-05 8.232349e+00 3.630208e-03 5.385956e+02 2.773076e-02 5.836811e-05
1.108000e+00 4.125000e-02 1.734149e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.234806e+26 1.734625e-40 4.095661e-02 6.466027e-29
3.403000e-01 6.615000e-02 1.393330e-04 2.086455e-03 2.950686e-03 1.000000e-02 2.086450e-03 6.260269e+00 1.173230e+05 6.065575e+02 3.946860e-02 7.945042e-07
3.207000e-02 2.572000e-02 5.898236e-02 1.010816e-04 1.429510e-04 1.000000e-02 1.010816e-04 5.945821e+00 2.672180e+05 6.026516e+02 4.102353e-02 4.503682e-07
9.283000e-02 1.604000e-02 2.662668e-04 1.478209e-03 2.090500e-03 1.000000e-02 1.478207e-03 7.037713e+00 1.569341e+06 5.818198e+02 4.074516e-02 2.748929e-08
3.403000e-01 2.572000e-02 5.025911e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.350704e+18 2.190009e-22 4.073977e-02 2.841917e-20
5.789000e-02 1.604000e-02 1.463455e-03 6.513939e-04 9.212098e-04 1.000000e-02 6.513937e-04 5.848470e+00 1.186930e+06 6.209642e+02 4.033942e-02 4.454772e-08
3.829000e-01 4.924000e-01 4.222955e-04 1.816159e-04 2.568437e-04 1.000000e-02 1.816159e-04 3.174245e+01 2.139228e-04 1.392914e+01 4.995140e-03 1.553873e-05
3.207000e-02 8.377000e-02 8.794272e+00 8.241754e-06 1.165560e-05 1.000000e-02 8.241754e-06 6.597210e+00 5.424981e-02 5.973643e+02 3.873028e-02 7.274631e-05
1.777000e+00 1.000000e+00 5.211516e-17 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 9.103706e+12 2.270884e-21 4.815136e-03 6.499927e-15
3.829000e-01 7.897000e-01 5.379972e-08 2.795298e-10 3.953149e-10 1.000000e-02 2.795298e-10 3.180203e+01 8.786587e+06 4.203744e-15 7.928461e-03 1.645788e-08
2.122000e-01 1.425000e-02 8.624323e-06 8.404413e-03 1.188521e-02 1.000000e-02 8.404116e-03 6.317759e+00 2.442115e+06 6.091718e+02 4.062961e-02 1.041966e-08
1.579000e+00 2.728000e-01 8.187356e-06 7.958745e-03 1.125501e-02 1.000000e-02 7.958493e-03 9.658414e+00 3.151179e+03 5.186003e+02 1.457129e-02 1.562513e-05
3.403000e-01 1.061000e-01 5.361287e-04 1.056434e-03 1.494022e-03 1.000000e-02 1.056433e-03 6.625232e+00 4.152319e+04 5.983475e+02 3.498486e-02 3.160016e-06
1.323000e-01 6.236000e-01 7.013561e-03 2.016249e-04 2.851407e-04 1.000000e-02 2.016249e-04 2.206853e+01 3.543037e-06 2.851195e+02 2.058125e-02 6.485282e-05
1.108000e+00 3.455000e-01 3.106172e-05 3.891678e-03 5.503622e-03 1.000000e-02 3.891648e-03 1.273403e+01 9.391621e+02 4.704346e+02 1.048036e-02 1.963057e-05
1.403000e+00 1.061000e-01 2.884494e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.255334e+17 1.256900e-23 3.606065e-02 2.692666e-19
1.247000e+00 2.424000e-01 1.847673e-05 5.239282e-03 7.409362e-03 1.000000e-02 5.239210e-03 1.003266e+01 5.078370e+03 5.071876e+02 1.759246e-02 1.353106e-05
1.777000e+00 1.512000e-01 6.771800e-27 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.209287e+24 6.773659e-39 2.963662e-02 1.642237e-26
5.457000e-01 5.878000e-02 1.537492e-05 6.272505e-03 8.870487e-03 1.000000e-02 6.272381e-03 6.692405e+00 1.574798e+05 6.049156e+02 3.985367e-02 4.456017e-07
1.176000e-01 3.665000e-02 1.401529e-03 6.690140e-04 9.461285e-04 1.000000e-02 6.690139e-04 5.791711e+00 3.007628e+05 6.272960e+02 4.087996e-02 2.818426e-07
1.777000e+00 2.894000e-02 4.932677e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.435957e+28 4.934031e-43 4.161256e-02 1.102636e-30
1.323000e-01 3.070000e-01 6.054196e-02 8.500939e-05 1.202214e-04 1.000000e-02 8.500939e-05 1.293019e+01 1.826073e-04 4.375123e+02 1.555264e-02 3.696645e-05
1.323000e-01 4.642000e-02 1.852197e-03 5.809101e-04 8.215308e-04 1.000000e-02 5.809100e-04 6.297519e+00 1.925303e+05 6.250361e+02 4.019841e-02 5.263034e-07
1.403000e+00 4.125000e-02 2.670599e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.604074e+27 2.671333e-41 4.120578e-02 2.448995e-29
1.403000e+00 7.444000e-02 8.938734e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.094428e+01 8.368386e+05 8.937174e+00 3.931456e-02 8.196122e-08
9.848000e-01 5.541000e-01 1.910080e-05 3.981143e-03 5.630142e-03 1.000000e-02 3.981112e-03 2.240828e+01 4.513229e+01 3.027382e+02 6.101971e-03 1.960153e-05
5.789000e-02 8.377000e-02 2.131494e+00 1.603121e-05 2.267155e-05 1.000000e-02 1.603121e-05 8.075415e+00 8.246206e-02 5.477933e+02 3.379654e-02 6.753983e-05
8.751000e-01 2.572000e-02 6.832780e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.581133e+27 6.834656e-41 4.079578e-02 1.072457e-29
2.533000e-02 4.642000e-02 1.580427e+01 6.136599e-06 8.678461e-06 1.000000e-02 6.136599e-06 6.039510e+00 4.294492e-01 5.951546e+02 3.973091e-02 7.269885e-05
7.776000e-01 1.061000e-01 2.041811e-05 5.373179e-03 7.598713e-03 1.000000e-02 5.373101e-03 6.762389e+00 4.599437e+04 5.894924e+02 3.577904e-02 2.145219e-06
4.849000e-01 1.512000e-01 3.280555e-04 1.315182e-03 1.859947e-03 1.000000e-02 1.315181e-03 7.913046e+00 1.878803e+04 5.674388e+02 2.932870e-02 6.868996e-06
3.403000e-01 1.914000e-01 2.106569e-03 4.889313e-04 6.914532e-04 1.000000e-02 4.889313e-04 8.668030e+00 8.682051e+03 5.035835e+02 2.275635e-02 1.412082e-05
9.283000e-02 6.615000e-02 2.036228e-02 1.617168e-04 2.287021e-04 1.000000e-02 1.617168e-04 8.102200e+00 7.535770e+04 5.325208e+02 3.923607e-02 2.131198e-06
